"epoch","value","metric","data"
1,0.0218803863972425,"loss","training"
2,0.000225245064939372,"loss","training"
3,0.000191782746696845,"loss","training"
4,0.000167512553161941,"loss","training"
5,0.000132361528812908,"loss","training"
6,0.000133595051011071,"loss","training"
7,0.000105847313534468,"loss","training"
8,0.000100572127848864,"loss","training"
9,8.61015141708776e-05,"loss","training"
10,8.15476087154821e-05,"loss","training"
11,6.50245347060263e-05,"loss","training"
12,6.17969853919931e-05,"loss","training"
13,4.82904324599076e-05,"loss","training"
14,4.74911212222651e-05,"loss","training"
15,4.22711927967612e-05,"loss","training"
16,3.60077065124642e-05,"loss","training"
17,3.4198717912659e-05,"loss","training"
18,3.06701913359575e-05,"loss","training"
19,3.03487431665417e-05,"loss","training"
20,2.55379782174714e-05,"loss","training"
21,2.2613301553065e-05,"loss","training"
22,1.83936826942954e-05,"loss","training"
23,1.69915783772012e-05,"loss","training"
24,1.68120077432832e-05,"loss","training"
25,1.18226807899191e-05,"loss","training"
26,6.30352997177397e-06,"loss","training"
27,5.94591483604745e-06,"loss","training"
28,5.5824102673796e-06,"loss","training"
29,5.40586734132376e-06,"loss","training"
30,5.04506670040428e-06,"loss","training"
31,4.9081372708315e-06,"loss","training"
32,4.60077171737794e-06,"loss","training"
33,4.44761963080964e-06,"loss","training"
34,4.16692228100146e-06,"loss","training"
35,4.01697798224632e-06,"loss","training"
36,3.37081451107224e-06,"loss","training"
37,3.34617243424873e-06,"loss","training"
38,3.32480612996733e-06,"loss","training"
39,3.30413513438543e-06,"loss","training"
40,3.27514840137155e-06,"loss","training"
41,3.26191866406589e-06,"loss","training"
42,3.20795106745209e-06,"loss","training"
43,3.21208835885045e-06,"loss","training"
44,3.16995146931731e-06,"loss","training"
45,3.16845648740127e-06,"loss","training"
46,3.10951850224228e-06,"loss","training"
47,3.10151858684549e-06,"loss","training"
48,3.09724691760493e-06,"loss","training"
49,3.0934352253098e-06,"loss","training"
50,3.08665153170296e-06,"loss","training"
51,3.0890196285327e-06,"loss","training"
52,3.08545691041218e-06,"loss","training"
53,NA,"loss","training"
54,NA,"loss","training"
55,NA,"loss","training"
56,NA,"loss","training"
57,NA,"loss","training"
58,NA,"loss","training"
59,NA,"loss","training"
60,NA,"loss","training"
61,NA,"loss","training"
62,NA,"loss","training"
63,NA,"loss","training"
64,NA,"loss","training"
65,NA,"loss","training"
66,NA,"loss","training"
67,NA,"loss","training"
68,NA,"loss","training"
69,NA,"loss","training"
70,NA,"loss","training"
71,NA,"loss","training"
72,NA,"loss","training"
73,NA,"loss","training"
74,NA,"loss","training"
75,NA,"loss","training"
76,NA,"loss","training"
77,NA,"loss","training"
78,NA,"loss","training"
79,NA,"loss","training"
80,NA,"loss","training"
81,NA,"loss","training"
82,NA,"loss","training"
83,NA,"loss","training"
84,NA,"loss","training"
85,NA,"loss","training"
86,NA,"loss","training"
87,NA,"loss","training"
88,NA,"loss","training"
89,NA,"loss","training"
90,NA,"loss","training"
91,NA,"loss","training"
92,NA,"loss","training"
93,NA,"loss","training"
94,NA,"loss","training"
95,NA,"loss","training"
96,NA,"loss","training"
97,NA,"loss","training"
98,NA,"loss","training"
99,NA,"loss","training"
100,NA,"loss","training"
1,0.0218803863972425,"mean_squared_error","training"
2,0.000225245064939372,"mean_squared_error","training"
3,0.000191782746696845,"mean_squared_error","training"
4,0.000167512553161941,"mean_squared_error","training"
5,0.000132361528812908,"mean_squared_error","training"
6,0.000133595051011071,"mean_squared_error","training"
7,0.000105847313534468,"mean_squared_error","training"
8,0.000100572127848864,"mean_squared_error","training"
9,8.61015141708776e-05,"mean_squared_error","training"
10,8.15476087154821e-05,"mean_squared_error","training"
11,6.50245347060263e-05,"mean_squared_error","training"
12,6.17969853919931e-05,"mean_squared_error","training"
13,4.82904324599076e-05,"mean_squared_error","training"
14,4.74911212222651e-05,"mean_squared_error","training"
15,4.22711927967612e-05,"mean_squared_error","training"
16,3.60077065124642e-05,"mean_squared_error","training"
17,3.4198717912659e-05,"mean_squared_error","training"
18,3.06701913359575e-05,"mean_squared_error","training"
19,3.03487431665417e-05,"mean_squared_error","training"
20,2.55379782174714e-05,"mean_squared_error","training"
21,2.2613301553065e-05,"mean_squared_error","training"
22,1.83936826942954e-05,"mean_squared_error","training"
23,1.69915783772012e-05,"mean_squared_error","training"
24,1.68120077432832e-05,"mean_squared_error","training"
25,1.18226807899191e-05,"mean_squared_error","training"
26,6.30352997177397e-06,"mean_squared_error","training"
27,5.94591483604745e-06,"mean_squared_error","training"
28,5.5824102673796e-06,"mean_squared_error","training"
29,5.40586734132376e-06,"mean_squared_error","training"
30,5.04506670040428e-06,"mean_squared_error","training"
31,4.9081372708315e-06,"mean_squared_error","training"
32,4.60077171737794e-06,"mean_squared_error","training"
33,4.44761963080964e-06,"mean_squared_error","training"
34,4.16692228100146e-06,"mean_squared_error","training"
35,4.01697798224632e-06,"mean_squared_error","training"
36,3.37081451107224e-06,"mean_squared_error","training"
37,3.34617243424873e-06,"mean_squared_error","training"
38,3.32480612996733e-06,"mean_squared_error","training"
39,3.30413513438543e-06,"mean_squared_error","training"
40,3.27514840137155e-06,"mean_squared_error","training"
41,3.26191866406589e-06,"mean_squared_error","training"
42,3.20795106745209e-06,"mean_squared_error","training"
43,3.21208835885045e-06,"mean_squared_error","training"
44,3.16995146931731e-06,"mean_squared_error","training"
45,3.16845648740127e-06,"mean_squared_error","training"
46,3.10951850224228e-06,"mean_squared_error","training"
47,3.10151858684549e-06,"mean_squared_error","training"
48,3.09724691760493e-06,"mean_squared_error","training"
49,3.0934352253098e-06,"mean_squared_error","training"
50,3.08665153170296e-06,"mean_squared_error","training"
51,3.0890196285327e-06,"mean_squared_error","training"
52,3.08545691041218e-06,"mean_squared_error","training"
53,NA,"mean_squared_error","training"
54,NA,"mean_squared_error","training"
55,NA,"mean_squared_error","training"
56,NA,"mean_squared_error","training"
57,NA,"mean_squared_error","training"
58,NA,"mean_squared_error","training"
59,NA,"mean_squared_error","training"
60,NA,"mean_squared_error","training"
61,NA,"mean_squared_error","training"
62,NA,"mean_squared_error","training"
63,NA,"mean_squared_error","training"
64,NA,"mean_squared_error","training"
65,NA,"mean_squared_error","training"
66,NA,"mean_squared_error","training"
67,NA,"mean_squared_error","training"
68,NA,"mean_squared_error","training"
69,NA,"mean_squared_error","training"
70,NA,"mean_squared_error","training"
71,NA,"mean_squared_error","training"
72,NA,"mean_squared_error","training"
73,NA,"mean_squared_error","training"
74,NA,"mean_squared_error","training"
75,NA,"mean_squared_error","training"
76,NA,"mean_squared_error","training"
77,NA,"mean_squared_error","training"
78,NA,"mean_squared_error","training"
79,NA,"mean_squared_error","training"
80,NA,"mean_squared_error","training"
81,NA,"mean_squared_error","training"
82,NA,"mean_squared_error","training"
83,NA,"mean_squared_error","training"
84,NA,"mean_squared_error","training"
85,NA,"mean_squared_error","training"
86,NA,"mean_squared_error","training"
87,NA,"mean_squared_error","training"
88,NA,"mean_squared_error","training"
89,NA,"mean_squared_error","training"
90,NA,"mean_squared_error","training"
91,NA,"mean_squared_error","training"
92,NA,"mean_squared_error","training"
93,NA,"mean_squared_error","training"
94,NA,"mean_squared_error","training"
95,NA,"mean_squared_error","training"
96,NA,"mean_squared_error","training"
97,NA,"mean_squared_error","training"
98,NA,"mean_squared_error","training"
99,NA,"mean_squared_error","training"
100,NA,"mean_squared_error","training"
1,0.00931340828537941,"loss","validation"
2,0.00871400069445372,"loss","validation"
3,0.00616420013830066,"loss","validation"
4,0.00472275074571371,"loss","validation"
5,0.00483818724751472,"loss","validation"
6,0.00238510174676776,"loss","validation"
7,0.00237837922759354,"loss","validation"
8,0.000946292537264526,"loss","validation"
9,0.00157798372674733,"loss","validation"
10,0.000593273609410971,"loss","validation"
11,0.000921107712201774,"loss","validation"
12,0.00128703762311488,"loss","validation"
13,0.000324673426803201,"loss","validation"
14,0.000183624579221942,"loss","validation"
15,3.10384457407054e-05,"loss","validation"
16,2.27093096327735e-05,"loss","validation"
17,5.87247268413194e-05,"loss","validation"
18,3.79085286112968e-05,"loss","validation"
19,2.08856054086937e-05,"loss","validation"
20,5.83743349125143e-05,"loss","validation"
21,1.87500681931851e-05,"loss","validation"
22,1.49045645230217e-05,"loss","validation"
23,3.34167343680747e-05,"loss","validation"
24,0.000138177754706703,"loss","validation"
25,0.000357901415554807,"loss","validation"
26,0.000105084989627358,"loss","validation"
27,5.40301844011992e-05,"loss","validation"
28,7.1289723564405e-05,"loss","validation"
29,9.44884814089164e-05,"loss","validation"
30,7.35720823286101e-05,"loss","validation"
31,0.000106213279650547,"loss","validation"
32,8.39721760712564e-05,"loss","validation"
33,8.91145755304024e-05,"loss","validation"
34,5.85134766879492e-05,"loss","validation"
35,6.94832633598708e-05,"loss","validation"
36,5.3081261285115e-05,"loss","validation"
37,4.90317033836618e-05,"loss","validation"
38,4.41432493971661e-05,"loss","validation"
39,4.78850270155817e-05,"loss","validation"
40,5.47982599528041e-05,"loss","validation"
41,4.79439477203414e-05,"loss","validation"
42,4.31769076385535e-05,"loss","validation"
43,4.26807382609695e-05,"loss","validation"
44,4.39487957919482e-05,"loss","validation"
45,3.80338387913071e-05,"loss","validation"
46,4.13499692513142e-05,"loss","validation"
47,4.12673580285627e-05,"loss","validation"
48,4.19560346927028e-05,"loss","validation"
49,4.29209394496866e-05,"loss","validation"
50,4.18682720919605e-05,"loss","validation"
51,4.29133724537678e-05,"loss","validation"
52,4.30964901170228e-05,"loss","validation"
53,NA,"loss","validation"
54,NA,"loss","validation"
55,NA,"loss","validation"
56,NA,"loss","validation"
57,NA,"loss","validation"
58,NA,"loss","validation"
59,NA,"loss","validation"
60,NA,"loss","validation"
61,NA,"loss","validation"
62,NA,"loss","validation"
63,NA,"loss","validation"
64,NA,"loss","validation"
65,NA,"loss","validation"
66,NA,"loss","validation"
67,NA,"loss","validation"
68,NA,"loss","validation"
69,NA,"loss","validation"
70,NA,"loss","validation"
71,NA,"loss","validation"
72,NA,"loss","validation"
73,NA,"loss","validation"
74,NA,"loss","validation"
75,NA,"loss","validation"
76,NA,"loss","validation"
77,NA,"loss","validation"
78,NA,"loss","validation"
79,NA,"loss","validation"
80,NA,"loss","validation"
81,NA,"loss","validation"
82,NA,"loss","validation"
83,NA,"loss","validation"
84,NA,"loss","validation"
85,NA,"loss","validation"
86,NA,"loss","validation"
87,NA,"loss","validation"
88,NA,"loss","validation"
89,NA,"loss","validation"
90,NA,"loss","validation"
91,NA,"loss","validation"
92,NA,"loss","validation"
93,NA,"loss","validation"
94,NA,"loss","validation"
95,NA,"loss","validation"
96,NA,"loss","validation"
97,NA,"loss","validation"
98,NA,"loss","validation"
99,NA,"loss","validation"
100,NA,"loss","validation"
1,0.00931340828537941,"mean_squared_error","validation"
2,0.00871400069445372,"mean_squared_error","validation"
3,0.00616420013830066,"mean_squared_error","validation"
4,0.00472275074571371,"mean_squared_error","validation"
5,0.00483818724751472,"mean_squared_error","validation"
6,0.00238510174676776,"mean_squared_error","validation"
7,0.00237837922759354,"mean_squared_error","validation"
8,0.000946292537264526,"mean_squared_error","validation"
9,0.00157798372674733,"mean_squared_error","validation"
10,0.000593273609410971,"mean_squared_error","validation"
11,0.000921107712201774,"mean_squared_error","validation"
12,0.00128703762311488,"mean_squared_error","validation"
13,0.000324673426803201,"mean_squared_error","validation"
14,0.000183624579221942,"mean_squared_error","validation"
15,3.10384457407054e-05,"mean_squared_error","validation"
16,2.27093096327735e-05,"mean_squared_error","validation"
17,5.87247268413194e-05,"mean_squared_error","validation"
18,3.79085286112968e-05,"mean_squared_error","validation"
19,2.08856054086937e-05,"mean_squared_error","validation"
20,5.83743349125143e-05,"mean_squared_error","validation"
21,1.87500681931851e-05,"mean_squared_error","validation"
22,1.49045645230217e-05,"mean_squared_error","validation"
23,3.34167343680747e-05,"mean_squared_error","validation"
24,0.000138177754706703,"mean_squared_error","validation"
25,0.000357901415554807,"mean_squared_error","validation"
26,0.000105084989627358,"mean_squared_error","validation"
27,5.40301844011992e-05,"mean_squared_error","validation"
28,7.1289723564405e-05,"mean_squared_error","validation"
29,9.44884814089164e-05,"mean_squared_error","validation"
30,7.35720823286101e-05,"mean_squared_error","validation"
31,0.000106213279650547,"mean_squared_error","validation"
32,8.39721760712564e-05,"mean_squared_error","validation"
33,8.91145755304024e-05,"mean_squared_error","validation"
34,5.85134766879492e-05,"mean_squared_error","validation"
35,6.94832633598708e-05,"mean_squared_error","validation"
36,5.3081261285115e-05,"mean_squared_error","validation"
37,4.90317033836618e-05,"mean_squared_error","validation"
38,4.41432493971661e-05,"mean_squared_error","validation"
39,4.78850270155817e-05,"mean_squared_error","validation"
40,5.47982599528041e-05,"mean_squared_error","validation"
41,4.79439477203414e-05,"mean_squared_error","validation"
42,4.31769076385535e-05,"mean_squared_error","validation"
43,4.26807382609695e-05,"mean_squared_error","validation"
44,4.39487957919482e-05,"mean_squared_error","validation"
45,3.80338387913071e-05,"mean_squared_error","validation"
46,4.13499692513142e-05,"mean_squared_error","validation"
47,4.12673580285627e-05,"mean_squared_error","validation"
48,4.19560346927028e-05,"mean_squared_error","validation"
49,4.29209394496866e-05,"mean_squared_error","validation"
50,4.18682720919605e-05,"mean_squared_error","validation"
51,4.29133724537678e-05,"mean_squared_error","validation"
52,4.30964901170228e-05,"mean_squared_error","validation"
53,NA,"mean_squared_error","validation"
54,NA,"mean_squared_error","validation"
55,NA,"mean_squared_error","validation"
56,NA,"mean_squared_error","validation"
57,NA,"mean_squared_error","validation"
58,NA,"mean_squared_error","validation"
59,NA,"mean_squared_error","validation"
60,NA,"mean_squared_error","validation"
61,NA,"mean_squared_error","validation"
62,NA,"mean_squared_error","validation"
63,NA,"mean_squared_error","validation"
64,NA,"mean_squared_error","validation"
65,NA,"mean_squared_error","validation"
66,NA,"mean_squared_error","validation"
67,NA,"mean_squared_error","validation"
68,NA,"mean_squared_error","validation"
69,NA,"mean_squared_error","validation"
70,NA,"mean_squared_error","validation"
71,NA,"mean_squared_error","validation"
72,NA,"mean_squared_error","validation"
73,NA,"mean_squared_error","validation"
74,NA,"mean_squared_error","validation"
75,NA,"mean_squared_error","validation"
76,NA,"mean_squared_error","validation"
77,NA,"mean_squared_error","validation"
78,NA,"mean_squared_error","validation"
79,NA,"mean_squared_error","validation"
80,NA,"mean_squared_error","validation"
81,NA,"mean_squared_error","validation"
82,NA,"mean_squared_error","validation"
83,NA,"mean_squared_error","validation"
84,NA,"mean_squared_error","validation"
85,NA,"mean_squared_error","validation"
86,NA,"mean_squared_error","validation"
87,NA,"mean_squared_error","validation"
88,NA,"mean_squared_error","validation"
89,NA,"mean_squared_error","validation"
90,NA,"mean_squared_error","validation"
91,NA,"mean_squared_error","validation"
92,NA,"mean_squared_error","validation"
93,NA,"mean_squared_error","validation"
94,NA,"mean_squared_error","validation"
95,NA,"mean_squared_error","validation"
96,NA,"mean_squared_error","validation"
97,NA,"mean_squared_error","validation"
98,NA,"mean_squared_error","validation"
99,NA,"mean_squared_error","validation"
100,NA,"mean_squared_error","validation"
1,0.00100000004749745,"lr","training"
2,0.00100000004749745,"lr","training"
3,0.00100000004749745,"lr","training"
4,0.00100000004749745,"lr","training"
5,0.00100000004749745,"lr","training"
6,0.00100000004749745,"lr","training"
7,0.00100000004749745,"lr","training"
8,0.00100000004749745,"lr","training"
9,0.00100000004749745,"lr","training"
10,0.00100000004749745,"lr","training"
11,0.00100000004749745,"lr","training"
12,0.00100000004749745,"lr","training"
13,0.00100000004749745,"lr","training"
14,0.00100000004749745,"lr","training"
15,0.00100000004749745,"lr","training"
16,0.00100000004749745,"lr","training"
17,0.00100000004749745,"lr","training"
18,0.00100000004749745,"lr","training"
19,0.00100000004749745,"lr","training"
20,0.00100000004749745,"lr","training"
21,0.00100000004749745,"lr","training"
22,0.00100000004749745,"lr","training"
23,0.00100000004749745,"lr","training"
24,0.00100000004749745,"lr","training"
25,0.00100000004749745,"lr","training"
26,0.000100000004749745,"lr","training"
27,0.000100000004749745,"lr","training"
28,0.000100000004749745,"lr","training"
29,0.000100000004749745,"lr","training"
30,0.000100000004749745,"lr","training"
31,0.000100000004749745,"lr","training"
32,0.000100000004749745,"lr","training"
33,0.000100000004749745,"lr","training"
34,0.000100000004749745,"lr","training"
35,0.000100000004749745,"lr","training"
36,1.00000006568735e-05,"lr","training"
37,1.00000006568735e-05,"lr","training"
38,1.00000006568735e-05,"lr","training"
39,1.00000006568735e-05,"lr","training"
40,1.00000006568735e-05,"lr","training"
41,1.00000006568735e-05,"lr","training"
42,1.00000006568735e-05,"lr","training"
43,1.00000006568735e-05,"lr","training"
44,1.00000006568735e-05,"lr","training"
45,1.00000006568735e-05,"lr","training"
46,1.00000011116208e-06,"lr","training"
47,1.00000011116208e-06,"lr","training"
48,1.00000011116208e-06,"lr","training"
49,1.00000011116208e-06,"lr","training"
50,1.00000011116208e-06,"lr","training"
51,1.00000011116208e-06,"lr","training"
52,1.00000011116208e-06,"lr","training"
53,NA,"lr","training"
54,NA,"lr","training"
55,NA,"lr","training"
56,NA,"lr","training"
57,NA,"lr","training"
58,NA,"lr","training"
59,NA,"lr","training"
60,NA,"lr","training"
61,NA,"lr","training"
62,NA,"lr","training"
63,NA,"lr","training"
64,NA,"lr","training"
65,NA,"lr","training"
66,NA,"lr","training"
67,NA,"lr","training"
68,NA,"lr","training"
69,NA,"lr","training"
70,NA,"lr","training"
71,NA,"lr","training"
72,NA,"lr","training"
73,NA,"lr","training"
74,NA,"lr","training"
75,NA,"lr","training"
76,NA,"lr","training"
77,NA,"lr","training"
78,NA,"lr","training"
79,NA,"lr","training"
80,NA,"lr","training"
81,NA,"lr","training"
82,NA,"lr","training"
83,NA,"lr","training"
84,NA,"lr","training"
85,NA,"lr","training"
86,NA,"lr","training"
87,NA,"lr","training"
88,NA,"lr","training"
89,NA,"lr","training"
90,NA,"lr","training"
91,NA,"lr","training"
92,NA,"lr","training"
93,NA,"lr","training"
94,NA,"lr","training"
95,NA,"lr","training"
96,NA,"lr","training"
97,NA,"lr","training"
98,NA,"lr","training"
99,NA,"lr","training"
100,NA,"lr","training"
1,0.00348551408387721,"loss","training"
2,0.000132860426674597,"loss","training"
3,0.000132297165691853,"loss","training"
4,0.000122213765280321,"loss","training"
5,0.000106207517092116,"loss","training"
6,0.000116850154881831,"loss","training"
7,9.97546740109101e-05,"loss","training"
8,9.610931010684e-05,"loss","training"
9,8.08564436738379e-05,"loss","training"
10,7.8325712820515e-05,"loss","training"
11,6.14922028034925e-05,"loss","training"
12,5.64097899768967e-05,"loss","training"
13,3.99903874495067e-05,"loss","training"
14,4.18773815908935e-05,"loss","training"
15,2.67278992396314e-05,"loss","training"
16,2.3198255803436e-05,"loss","training"
17,2.15461368497927e-05,"loss","training"
18,1.44204168464057e-05,"loss","training"
19,2.35655115830014e-05,"loss","training"
20,1.12610423457227e-05,"loss","training"
21,1.18612606456736e-05,"loss","training"
22,8.95411903911736e-06,"loss","training"
23,9.5191981017706e-06,"loss","training"
24,2.1846976778761e-06,"loss","training"
25,2.18663080886472e-06,"loss","training"
26,2.19826961256331e-06,"loss","training"
27,2.1354105683713e-06,"loss","training"
28,1.90151695278473e-06,"loss","training"
29,1.69926704529644e-06,"loss","training"
30,1.64212872277858e-06,"loss","training"
31,1.47002253925166e-06,"loss","training"
32,1.35115158172994e-06,"loss","training"
33,1.25606857181992e-06,"loss","training"
34,8.33924275411846e-07,"loss","training"
35,8.2091167996623e-07,"loss","training"
36,7.90773583503324e-07,"loss","training"
37,7.89940145295986e-07,"loss","training"
38,7.92600360455253e-07,"loss","training"
39,7.63996183650306e-07,"loss","training"
40,7.62336071602476e-07,"loss","training"
41,7.57189468458819e-07,"loss","training"
42,7.37333550659969e-07,"loss","training"
43,7.33748947823187e-07,"loss","training"
44,6.87864542214811e-07,"loss","training"
45,6.87972601554065e-07,"loss","training"
46,6.86954024331499e-07,"loss","training"
47,6.84584222199192e-07,"loss","training"
48,6.83746748109115e-07,"loss","training"
49,6.81542758229625e-07,"loss","training"
50,6.80985976941884e-07,"loss","training"
51,6.79206323184189e-07,"loss","training"
52,6.8072267822572e-07,"loss","training"
53,6.7868387532144e-07,"loss","training"
54,6.73875433676585e-07,"loss","training"
55,6.73504644055356e-07,"loss","training"
56,6.7335673747948e-07,"loss","training"
57,NA,"loss","training"
58,NA,"loss","training"
59,NA,"loss","training"
60,NA,"loss","training"
61,NA,"loss","training"
62,NA,"loss","training"
63,NA,"loss","training"
64,NA,"loss","training"
65,NA,"loss","training"
66,NA,"loss","training"
67,NA,"loss","training"
68,NA,"loss","training"
69,NA,"loss","training"
70,NA,"loss","training"
71,NA,"loss","training"
72,NA,"loss","training"
73,NA,"loss","training"
74,NA,"loss","training"
75,NA,"loss","training"
76,NA,"loss","training"
77,NA,"loss","training"
78,NA,"loss","training"
79,NA,"loss","training"
80,NA,"loss","training"
81,NA,"loss","training"
82,NA,"loss","training"
83,NA,"loss","training"
84,NA,"loss","training"
85,NA,"loss","training"
86,NA,"loss","training"
87,NA,"loss","training"
88,NA,"loss","training"
89,NA,"loss","training"
90,NA,"loss","training"
91,NA,"loss","training"
92,NA,"loss","training"
93,NA,"loss","training"
94,NA,"loss","training"
95,NA,"loss","training"
96,NA,"loss","training"
97,NA,"loss","training"
98,NA,"loss","training"
99,NA,"loss","training"
100,NA,"loss","training"
1,0.00348551408387721,"mean_squared_error","training"
2,0.000132860426674597,"mean_squared_error","training"
3,0.000132297165691853,"mean_squared_error","training"
4,0.000122213765280321,"mean_squared_error","training"
5,0.000106207517092116,"mean_squared_error","training"
6,0.000116850154881831,"mean_squared_error","training"
7,9.97546740109101e-05,"mean_squared_error","training"
8,9.610931010684e-05,"mean_squared_error","training"
9,8.08564436738379e-05,"mean_squared_error","training"
10,7.8325712820515e-05,"mean_squared_error","training"
11,6.14922028034925e-05,"mean_squared_error","training"
12,5.64097899768967e-05,"mean_squared_error","training"
13,3.99903874495067e-05,"mean_squared_error","training"
14,4.18773815908935e-05,"mean_squared_error","training"
15,2.67278992396314e-05,"mean_squared_error","training"
16,2.3198255803436e-05,"mean_squared_error","training"
17,2.15461368497927e-05,"mean_squared_error","training"
18,1.44204168464057e-05,"mean_squared_error","training"
19,2.35655115830014e-05,"mean_squared_error","training"
20,1.12610423457227e-05,"mean_squared_error","training"
21,1.18612606456736e-05,"mean_squared_error","training"
22,8.95411903911736e-06,"mean_squared_error","training"
23,9.5191981017706e-06,"mean_squared_error","training"
24,2.1846976778761e-06,"mean_squared_error","training"
25,2.18663080886472e-06,"mean_squared_error","training"
26,2.19826961256331e-06,"mean_squared_error","training"
27,2.1354105683713e-06,"mean_squared_error","training"
28,1.90151695278473e-06,"mean_squared_error","training"
29,1.69926704529644e-06,"mean_squared_error","training"
30,1.64212872277858e-06,"mean_squared_error","training"
31,1.47002253925166e-06,"mean_squared_error","training"
32,1.35115158172994e-06,"mean_squared_error","training"
33,1.25606857181992e-06,"mean_squared_error","training"
34,8.33924275411846e-07,"mean_squared_error","training"
35,8.2091167996623e-07,"mean_squared_error","training"
36,7.90773583503324e-07,"mean_squared_error","training"
37,7.89940145295986e-07,"mean_squared_error","training"
38,7.92600360455253e-07,"mean_squared_error","training"
39,7.63996183650306e-07,"mean_squared_error","training"
40,7.62336071602476e-07,"mean_squared_error","training"
41,7.57189468458819e-07,"mean_squared_error","training"
42,7.37333550659969e-07,"mean_squared_error","training"
43,7.33748947823187e-07,"mean_squared_error","training"
44,6.87864542214811e-07,"mean_squared_error","training"
45,6.87972601554065e-07,"mean_squared_error","training"
46,6.86954024331499e-07,"mean_squared_error","training"
47,6.84584222199192e-07,"mean_squared_error","training"
48,6.83746748109115e-07,"mean_squared_error","training"
49,6.81542758229625e-07,"mean_squared_error","training"
50,6.80985976941884e-07,"mean_squared_error","training"
51,6.79206323184189e-07,"mean_squared_error","training"
52,6.8072267822572e-07,"mean_squared_error","training"
53,6.7868387532144e-07,"mean_squared_error","training"
54,6.73875433676585e-07,"mean_squared_error","training"
55,6.73504644055356e-07,"mean_squared_error","training"
56,6.7335673747948e-07,"mean_squared_error","training"
57,NA,"mean_squared_error","training"
58,NA,"mean_squared_error","training"
59,NA,"mean_squared_error","training"
60,NA,"mean_squared_error","training"
61,NA,"mean_squared_error","training"
62,NA,"mean_squared_error","training"
63,NA,"mean_squared_error","training"
64,NA,"mean_squared_error","training"
65,NA,"mean_squared_error","training"
66,NA,"mean_squared_error","training"
67,NA,"mean_squared_error","training"
68,NA,"mean_squared_error","training"
69,NA,"mean_squared_error","training"
70,NA,"mean_squared_error","training"
71,NA,"mean_squared_error","training"
72,NA,"mean_squared_error","training"
73,NA,"mean_squared_error","training"
74,NA,"mean_squared_error","training"
75,NA,"mean_squared_error","training"
76,NA,"mean_squared_error","training"
77,NA,"mean_squared_error","training"
78,NA,"mean_squared_error","training"
79,NA,"mean_squared_error","training"
80,NA,"mean_squared_error","training"
81,NA,"mean_squared_error","training"
82,NA,"mean_squared_error","training"
83,NA,"mean_squared_error","training"
84,NA,"mean_squared_error","training"
85,NA,"mean_squared_error","training"
86,NA,"mean_squared_error","training"
87,NA,"mean_squared_error","training"
88,NA,"mean_squared_error","training"
89,NA,"mean_squared_error","training"
90,NA,"mean_squared_error","training"
91,NA,"mean_squared_error","training"
92,NA,"mean_squared_error","training"
93,NA,"mean_squared_error","training"
94,NA,"mean_squared_error","training"
95,NA,"mean_squared_error","training"
96,NA,"mean_squared_error","training"
97,NA,"mean_squared_error","training"
98,NA,"mean_squared_error","training"
99,NA,"mean_squared_error","training"
100,NA,"mean_squared_error","training"
1,0.00362757151015103,"loss","validation"
2,0.00353587605059147,"loss","validation"
3,0.00264734355732799,"loss","validation"
4,0.00137505715247244,"loss","validation"
5,0.00357310776598752,"loss","validation"
6,0.000763957214076072,"loss","validation"
7,0.00172218051739037,"loss","validation"
8,0.000496736727654934,"loss","validation"
9,0.00136866967659444,"loss","validation"
10,0.000389473105315119,"loss","validation"
11,0.000615945202298462,"loss","validation"
12,0.000587022572290152,"loss","validation"
13,3.63764920621179e-05,"loss","validation"
14,2.05956985155353e-05,"loss","validation"
15,7.37425434635952e-05,"loss","validation"
16,6.16244069533423e-05,"loss","validation"
17,3.9516766264569e-05,"loss","validation"
18,3.69496374332812e-05,"loss","validation"
19,4.22152625105809e-05,"loss","validation"
20,6.36469630990177e-05,"loss","validation"
21,6.78417973176693e-06,"loss","validation"
22,7.7036049333401e-05,"loss","validation"
23,3.52104530065844e-06,"loss","validation"
24,8.35858463688055e-06,"loss","validation"
25,1.50952537296689e-05,"loss","validation"
26,3.51221956407244e-06,"loss","validation"
27,5.66383005207172e-06,"loss","validation"
28,5.00037685924326e-06,"loss","validation"
29,8.37604056869168e-06,"loss","validation"
30,1.09700067696394e-05,"loss","validation"
31,1.24035450426163e-05,"loss","validation"
32,7.40171526558697e-06,"loss","validation"
33,1.61940988618881e-05,"loss","validation"
34,1.98275301954709e-05,"loss","validation"
35,2.50592347583733e-05,"loss","validation"
36,2.39605105889495e-05,"loss","validation"
37,2.13805360544939e-05,"loss","validation"
38,2.75055990641704e-05,"loss","validation"
39,2.81946777249686e-05,"loss","validation"
40,2.08384572033538e-05,"loss","validation"
41,2.71074641204905e-05,"loss","validation"
42,2.96981197607238e-05,"loss","validation"
43,3.23488748108502e-05,"loss","validation"
44,3.13608470605686e-05,"loss","validation"
45,3.26247281918768e-05,"loss","validation"
46,3.2816609746078e-05,"loss","validation"
47,3.29714494000655e-05,"loss","validation"
48,3.28565038216766e-05,"loss","validation"
49,3.26307745126542e-05,"loss","validation"
50,3.19851242238656e-05,"loss","validation"
51,3.0631897971034e-05,"loss","validation"
52,3.21701409120578e-05,"loss","validation"
53,3.33204989146907e-05,"loss","validation"
54,3.31760493281763e-05,"loss","validation"
