"epoch","value","metric","data"
89,NA,"mean_squared_error","validation"
90,NA,"mean_squared_error","validation"
91,NA,"mean_squared_error","validation"
92,NA,"mean_squared_error","validation"
93,NA,"mean_squared_error","validation"
94,NA,"mean_squared_error","validation"
95,NA,"mean_squared_error","validation"
96,NA,"mean_squared_error","validation"
97,NA,"mean_squared_error","validation"
98,NA,"mean_squared_error","validation"
99,NA,"mean_squared_error","validation"
100,NA,"mean_squared_error","validation"
1,0.00100000004749745,"lr","training"
2,0.00100000004749745,"lr","training"
3,0.00100000004749745,"lr","training"
4,0.00100000004749745,"lr","training"
5,0.00100000004749745,"lr","training"
6,0.00100000004749745,"lr","training"
7,0.00100000004749745,"lr","training"
8,0.00100000004749745,"lr","training"
9,0.00100000004749745,"lr","training"
10,0.00100000004749745,"lr","training"
11,0.00100000004749745,"lr","training"
12,0.00100000004749745,"lr","training"
13,0.00100000004749745,"lr","training"
14,0.00100000004749745,"lr","training"
15,0.000100000004749745,"lr","training"
16,0.000100000004749745,"lr","training"
17,0.000100000004749745,"lr","training"
18,0.000100000004749745,"lr","training"
19,0.000100000004749745,"lr","training"
20,0.000100000004749745,"lr","training"
21,0.000100000004749745,"lr","training"
22,0.000100000004749745,"lr","training"
23,0.000100000004749745,"lr","training"
24,0.000100000004749745,"lr","training"
25,1.00000006568735e-05,"lr","training"
26,1.00000006568735e-05,"lr","training"
27,1.00000006568735e-05,"lr","training"
28,1.00000006568735e-05,"lr","training"
29,1.00000006568735e-05,"lr","training"
30,1.00000006568735e-05,"lr","training"
31,1.00000006568735e-05,"lr","training"
32,1.00000006568735e-05,"lr","training"
33,1.00000006568735e-05,"lr","training"
34,1.00000006568735e-05,"lr","training"
35,1.00000011116208e-06,"lr","training"
36,1.00000011116208e-06,"lr","training"
37,1.00000011116208e-06,"lr","training"
38,1.00000011116208e-06,"lr","training"
39,1.00000011116208e-06,"lr","training"
40,1.00000011116208e-06,"lr","training"
41,1.00000011116208e-06,"lr","training"
42,1.00000011116208e-06,"lr","training"
43,1.00000011116208e-06,"lr","training"
44,1.00000011116208e-06,"lr","training"
45,1.00000008274037e-07,"lr","training"
46,1.00000008274037e-07,"lr","training"
47,1.00000008274037e-07,"lr","training"
48,1.00000008274037e-07,"lr","training"
49,1.00000008274037e-07,"lr","training"
50,1.00000008274037e-07,"lr","training"
51,1.00000008274037e-07,"lr","training"
52,1.00000008274037e-07,"lr","training"
53,1.00000008274037e-07,"lr","training"
54,1.00000008274037e-07,"lr","training"
55,1.00000008274037e-08,"lr","training"
56,1.00000008274037e-08,"lr","training"
57,1.00000008274037e-08,"lr","training"
58,1.00000008274037e-08,"lr","training"
59,1.00000008274037e-08,"lr","training"
60,1.00000008274037e-08,"lr","training"
61,1.00000008274037e-08,"lr","training"
62,1.00000008274037e-08,"lr","training"
63,1.00000008274037e-08,"lr","training"
64,1.00000008274037e-08,"lr","training"
65,1.00000008274037e-09,"lr","training"
66,1.00000008274037e-09,"lr","training"
67,1.00000008274037e-09,"lr","training"
68,1.00000008274037e-09,"lr","training"
69,1.00000008274037e-09,"lr","training"
70,1.00000008274037e-09,"lr","training"
71,1.00000008274037e-09,"lr","training"
72,1.00000008274037e-09,"lr","training"
73,1.00000008274037e-09,"lr","training"
74,1.00000008274037e-09,"lr","training"
75,NA,"lr","training"
76,NA,"lr","training"
77,NA,"lr","training"
78,NA,"lr","training"
79,NA,"lr","training"
80,NA,"lr","training"
81,NA,"lr","training"
82,NA,"lr","training"
83,NA,"lr","training"
84,NA,"lr","training"
85,NA,"lr","training"
86,NA,"lr","training"
87,NA,"lr","training"
88,NA,"lr","training"
89,NA,"lr","training"
90,NA,"lr","training"
91,NA,"lr","training"
92,NA,"lr","training"
93,NA,"lr","training"
94,NA,"lr","training"
95,NA,"lr","training"
96,NA,"lr","training"
97,NA,"lr","training"
98,NA,"lr","training"
99,NA,"lr","training"
100,NA,"lr","training"
1,0.00246117683127522,"loss","training"
2,0.000619553262367845,"loss","training"
3,0.000476209941552952,"loss","training"
4,0.000443904573330656,"loss","training"
5,0.000426249665906653,"loss","training"
6,0.000421466422267258,"loss","training"
7,0.000415012502344325,"loss","training"
8,0.000404777121730149,"loss","training"
9,0.00040202631498687,"loss","training"
10,0.000398247881093994,"loss","training"
11,0.000398865988245234,"loss","training"
12,0.000393047695979476,"loss","training"
13,0.000392459973227233,"loss","training"
14,0.000390902889193967,"loss","training"
15,0.0003867496852763,"loss","training"
16,0.000384646846214309,"loss","training"
17,0.00036618928425014,"loss","training"
18,0.000365261716069654,"loss","training"
19,0.000365310261258855,"loss","training"
20,0.000364639970939606,"loss","training"
21,0.000363999453838915,"loss","training"
22,0.000364183069905266,"loss","training"
23,0.000363733677659184,"loss","training"
24,0.000362988648703322,"loss","training"
25,0.000362251390470192,"loss","training"
26,0.000362232443876565,"loss","training"
27,0.000358872493961826,"loss","training"
28,0.000358868041075766,"loss","training"
29,0.000358674267772585,"loss","training"
30,0.000358654971932992,"loss","training"
31,0.000358590390533209,"loss","training"
32,0.000358495628461242,"loss","training"
33,0.000358428136678413,"loss","training"
34,0.000358315737685189,"loss","training"
35,0.000358313845936209,"loss","training"
36,0.000358188146492466,"loss","training"
37,0.000357905897544697,"loss","training"
38,0.000357837561750785,"loss","training"
39,0.000357793236616999,"loss","training"
40,0.000357808312401175,"loss","training"
41,0.00035778820165433,"loss","training"
42,0.000357779819751158,"loss","training"
43,0.000357775425072759,"loss","training"
44,0.000357763929059729,"loss","training"
45,0.000357761949999258,"loss","training"
46,0.000357755168806762,"loss","training"
47,0.000357699784217402,"loss","training"
48,0.000357698299922049,"loss","training"
49,0.000357696320861578,"loss","training"
50,0.000357695971615613,"loss","training"
51,0.000357694458216429,"loss","training"
52,0.000357692537363619,"loss","training"
53,0.000357693206751719,"loss","training"
54,0.000357692042598501,"loss","training"
55,0.000357692042598501,"loss","training"
56,0.00035769073292613,"loss","training"
57,0.000357684184564278,"loss","training"
58,0.000357684213668108,"loss","training"
59,0.000357684475602582,"loss","training"
60,0.000357684388291091,"loss","training"
61,0.000357684562914073,"loss","training"
62,0.000357684068148956,"loss","training"
63,0.000357684126356617,"loss","training"
64,0.000357684009941295,"loss","training"
65,0.000357684155460447,"loss","training"
66,0.000357684184564278,"loss","training"
67,0.000357683573383838,"loss","training"
68,0.00035768368979916,"loss","training"
69,0.000357683806214482,"loss","training"
70,0.000357683456968516,"loss","training"
71,0.000357683369657025,"loss","training"
72,0.000357683573383838,"loss","training"
73,0.000357683486072347,"loss","training"
74,0.000357683253241703,"loss","training"
75,0.000357683456968516,"loss","training"
76,0.000357683369657025,"loss","training"
77,0.000357683253241703,"loss","training"
78,0.000357683660695329,"loss","training"
79,0.000357683427864686,"loss","training"
80,0.000357683660695329,"loss","training"
81,0.000357683602487668,"loss","training"
82,0.000357683369657025,"loss","training"
83,0.000357683486072347,"loss","training"
84,0.000357683486072347,"loss","training"
85,0.000357683398760855,"loss","training"
86,0.000357683369657025,"loss","training"
87,0.000357683456968516,"loss","training"
88,0.00035768368979916,"loss","training"
89,0.000357683631591499,"loss","training"
90,0.000357683427864686,"loss","training"
91,0.000357683486072347,"loss","training"
92,0.000357683486072347,"loss","training"
93,0.000357683631591499,"loss","training"
94,0.000357683311449364,"loss","training"
95,0.000357683486072347,"loss","training"
96,0.000357683282345533,"loss","training"
97,0.000357683544280007,"loss","training"
98,0.000357683398760855,"loss","training"
99,0.000357683486072347,"loss","training"
100,0.000357683515176177,"loss","training"
1,0.00246117683127522,"mean_squared_error","training"
2,0.000619553262367845,"mean_squared_error","training"
3,0.000476209941552952,"mean_squared_error","training"
4,0.000443904573330656,"mean_squared_error","training"
5,0.000426249665906653,"mean_squared_error","training"
6,0.000421466422267258,"mean_squared_error","training"
7,0.000415012502344325,"mean_squared_error","training"
8,0.000404777121730149,"mean_squared_error","training"
9,0.00040202631498687,"mean_squared_error","training"
10,0.000398247910197824,"mean_squared_error","training"
11,0.000398865988245234,"mean_squared_error","training"
12,0.000393047695979476,"mean_squared_error","training"
13,0.000392459973227233,"mean_squared_error","training"
14,0.000390902889193967,"mean_squared_error","training"
15,0.0003867496852763,"mean_squared_error","training"
16,0.000384646846214309,"mean_squared_error","training"
17,0.00036618928425014,"mean_squared_error","training"
18,0.000365261716069654,"mean_squared_error","training"
19,0.000365310261258855,"mean_squared_error","training"
20,0.000364639970939606,"mean_squared_error","training"
21,0.000363999453838915,"mean_squared_error","training"
22,0.000364183069905266,"mean_squared_error","training"
23,0.000363733677659184,"mean_squared_error","training"
24,0.000362988648703322,"mean_squared_error","training"
25,0.000362251390470192,"mean_squared_error","training"
26,0.000362232443876565,"mean_squared_error","training"
27,0.000358872493961826,"mean_squared_error","training"
28,0.000358868041075766,"mean_squared_error","training"
29,0.000358674267772585,"mean_squared_error","training"
30,0.000358654971932992,"mean_squared_error","training"
31,0.000358590419637039,"mean_squared_error","training"
32,0.000358495628461242,"mean_squared_error","training"
33,0.000358428136678413,"mean_squared_error","training"
34,0.000358315737685189,"mean_squared_error","training"
35,0.000358313845936209,"mean_squared_error","training"
36,0.000358188146492466,"mean_squared_error","training"
37,0.000357905897544697,"mean_squared_error","training"
38,0.000357837561750785,"mean_squared_error","training"
39,0.000357793236616999,"mean_squared_error","training"
40,0.000357808312401175,"mean_squared_error","training"
41,0.00035778820165433,"mean_squared_error","training"
42,0.000357779819751158,"mean_squared_error","training"
43,0.000357775425072759,"mean_squared_error","training"
44,0.000357763929059729,"mean_squared_error","training"
45,0.000357761949999258,"mean_squared_error","training"
46,0.000357755168806762,"mean_squared_error","training"
47,0.000357699784217402,"mean_squared_error","training"
48,0.000357698299922049,"mean_squared_error","training"
49,0.000357696320861578,"mean_squared_error","training"
50,0.000357695971615613,"mean_squared_error","training"
51,0.000357694458216429,"mean_squared_error","training"
52,0.000357692537363619,"mean_squared_error","training"
53,0.000357693206751719,"mean_squared_error","training"
54,0.000357692042598501,"mean_squared_error","training"
55,0.000357692042598501,"mean_squared_error","training"
56,0.00035769073292613,"mean_squared_error","training"
57,0.000357684184564278,"mean_squared_error","training"
58,0.000357684213668108,"mean_squared_error","training"
59,0.000357684475602582,"mean_squared_error","training"
60,0.000357684388291091,"mean_squared_error","training"
61,0.000357684562914073,"mean_squared_error","training"
62,0.000357684068148956,"mean_squared_error","training"
63,0.000357684126356617,"mean_squared_error","training"
64,0.000357684009941295,"mean_squared_error","training"
65,0.000357684155460447,"mean_squared_error","training"
66,0.000357684184564278,"mean_squared_error","training"
67,0.000357683573383838,"mean_squared_error","training"
68,0.00035768368979916,"mean_squared_error","training"
69,0.000357683806214482,"mean_squared_error","training"
70,0.000357683456968516,"mean_squared_error","training"
71,0.000357683369657025,"mean_squared_error","training"
72,0.000357683573383838,"mean_squared_error","training"
73,0.000357683486072347,"mean_squared_error","training"
74,0.000357683253241703,"mean_squared_error","training"
75,0.000357683456968516,"mean_squared_error","training"
76,0.000357683369657025,"mean_squared_error","training"
77,0.000357683253241703,"mean_squared_error","training"
78,0.000357683660695329,"mean_squared_error","training"
79,0.000357683427864686,"mean_squared_error","training"
80,0.000357683660695329,"mean_squared_error","training"
81,0.000357683602487668,"mean_squared_error","training"
82,0.000357683369657025,"mean_squared_error","training"
83,0.000357683486072347,"mean_squared_error","training"
84,0.000357683486072347,"mean_squared_error","training"
85,0.000357683398760855,"mean_squared_error","training"
86,0.000357683369657025,"mean_squared_error","training"
87,0.000357683456968516,"mean_squared_error","training"
88,0.00035768368979916,"mean_squared_error","training"
89,0.000357683631591499,"mean_squared_error","training"
90,0.000357683427864686,"mean_squared_error","training"
91,0.000357683515176177,"mean_squared_error","training"
92,0.000357683486072347,"mean_squared_error","training"
93,0.000357683631591499,"mean_squared_error","training"
94,0.000357683311449364,"mean_squared_error","training"
95,0.000357683486072347,"mean_squared_error","training"
96,0.000357683282345533,"mean_squared_error","training"
97,0.000357683544280007,"mean_squared_error","training"
98,0.000357683398760855,"mean_squared_error","training"
99,0.000357683486072347,"mean_squared_error","training"
100,0.000357683515176177,"mean_squared_error","training"
1,0.000757082656491548,"loss","validation"
2,0.000571916345506907,"loss","validation"
3,0.000578978157136589,"loss","validation"
4,0.000511339865624905,"loss","validation"
5,0.000501067086588591,"loss","validation"
6,0.000454688211902976,"loss","validation"
7,0.000425513862865046,"loss","validation"
8,0.000406312494305894,"loss","validation"
9,0.000450139807071537,"loss","validation"
10,0.000408371066441759,"loss","validation"
11,0.000454838998848572,"loss","validation"
12,0.000439144409028813,"loss","validation"
13,0.000399419805034995,"loss","validation"
14,0.000441599317127839,"loss","validation"
15,0.000400019664084539,"loss","validation"
16,0.000441654032329097,"loss","validation"
17,0.000384181941626593,"loss","validation"
18,0.00038535101339221,"loss","validation"
19,0.000382548925699666,"loss","validation"
20,0.000385002727853134,"loss","validation"
21,0.000386831787182018,"loss","validation"
22,0.000381657126126811,"loss","validation"
23,0.000380777521058917,"loss","validation"
24,0.000385804945835844,"loss","validation"
25,0.000381468387786299,"loss","validation"
26,0.000379299483029172,"loss","validation"
27,0.000378389318939298,"loss","validation"
28,0.000378245953470469,"loss","validation"
29,0.000378242635633796,"loss","validation"
30,0.000377809337805957,"loss","validation"
31,0.000377659074729308,"loss","validation"
32,0.000377558404579759,"loss","validation"
33,0.000377677090000361,"loss","validation"
34,0.000377573975129053,"loss","validation"
35,0.000377354386728257,"loss","validation"
36,0.00037758209509775,"loss","validation"
37,0.000377311487682164,"loss","validation"
38,0.000377248856239021,"loss","validation"
39,0.000377261982066557,"loss","validation"
40,0.000377218355424702,"loss","validation"
41,0.000377201999071985,"loss","validation"
42,0.00037719271495007,"loss","validation"
43,0.000377189397113398,"loss","validation"
44,0.000377169024432078,"loss","validation"
45,0.000377169490093365,"loss","validation"
46,0.000377155258320272,"loss","validation"
47,0.00037715196958743,"loss","validation"
48,0.000377150252461433,"loss","validation"
49,0.000377148680854589,"loss","validation"
50,0.000377147749532014,"loss","validation"
51,0.000377146468963474,"loss","validation"
52,0.000377145130187273,"loss","validation"
53,0.000377144810045138,"loss","validation"
54,0.000377143413061276,"loss","validation"
55,0.000377141986973584,"loss","validation"
56,0.000377140968339518,"loss","validation"
57,0.000377140881028026,"loss","validation"
58,0.000377140677301213,"loss","validation"
59,0.000377140851924196,"loss","validation"
60,0.000377140735508874,"loss","validation"
61,0.000377140619093552,"loss","validation"
62,0.000377140822820365,"loss","validation"
63,0.000377140677301213,"loss","validation"
64,0.000377140706405044,"loss","validation"
65,0.00037714050267823,"loss","validation"
66,0.000377140328055248,"loss","validation"
67,0.000377140328055248,"loss","validation"
68,0.000377140328055248,"loss","validation"
69,0.000377140298951417,"loss","validation"
70,0.000377140328055248,"loss","validation"
71,0.000377140357159078,"loss","validation"
72,0.000377140328055248,"loss","validation"
73,0.000377140269847587,"loss","validation"
74,0.000377140298951417,"loss","validation"
75,0.000377140269847587,"loss","validation"
76,0.000377140298951417,"loss","validation"
77,0.000377140328055248,"loss","validation"
78,0.000377140269847587,"loss","validation"
79,0.000377140240743756,"loss","validation"
80,0.000377140328055248,"loss","validation"
81,0.000377140211639926,"loss","validation"
82,0.000377140269847587,"loss","validation"
83,0.000377140240743756,"loss","validation"
84,0.000377140269847587,"loss","validation"
85,0.000377140240743756,"loss","validation"
86,0.000377140328055248,"loss","validation"
87,0.000377140328055248,"loss","validation"
88,0.000377140328055248,"loss","validation"
89,0.000377140328055248,"loss","validation"
90,0.000377140328055248,"loss","validation"
91,0.000377140328055248,"loss","validation"
92,0.000377140328055248,"loss","validation"
93,0.000377140328055248,"loss","validation"
94,0.000377140328055248,"loss","validation"
95,0.000377140328055248,"loss","validation"
96,0.000377140328055248,"loss","validation"
97,0.000377140328055248,"loss","validation"
98,0.000377140328055248,"loss","validation"
99,0.000377140328055248,"loss","validation"
100,0.000377140328055248,"loss","validation"
1,0.000757082656491548,"mean_squared_error","validation"
2,0.000571916345506907,"mean_squared_error","validation"
3,0.000578978157136589,"mean_squared_error","validation"
4,0.000511339865624905,"mean_squared_error","validation"
5,0.000501067086588591,"mean_squared_error","validation"
6,0.000454688211902976,"mean_squared_error","validation"
7,0.000425513862865046,"mean_squared_error","validation"
8,0.000406312494305894,"mean_squared_error","validation"
9,0.000450139807071537,"mean_squared_error","validation"
10,0.000408371066441759,"mean_squared_error","validation"
11,0.000454838998848572,"mean_squared_error","validation"
12,0.000439144409028813,"mean_squared_error","validation"
13,0.000399419805034995,"mean_squared_error","validation"
14,0.000441599317127839,"mean_squared_error","validation"
15,0.000400019664084539,"mean_squared_error","validation"
16,0.000441654032329097,"mean_squared_error","validation"
17,0.000384181941626593,"mean_squared_error","validation"
18,0.00038535101339221,"mean_squared_error","validation"
19,0.000382548925699666,"mean_squared_error","validation"
20,0.000385002727853134,"mean_squared_error","validation"
21,0.000386831787182018,"mean_squared_error","validation"
22,0.000381657126126811,"mean_squared_error","validation"
23,0.000380777521058917,"mean_squared_error","validation"
24,0.000385804945835844,"mean_squared_error","validation"
25,0.000381468387786299,"mean_squared_error","validation"
26,0.000379299483029172,"mean_squared_error","validation"
27,0.000378389318939298,"mean_squared_error","validation"
28,0.000378245953470469,"mean_squared_error","validation"
29,0.000378242635633796,"mean_squared_error","validation"
30,0.000377809337805957,"mean_squared_error","validation"
31,0.000377659074729308,"mean_squared_error","validation"
32,0.000377558404579759,"mean_squared_error","validation"
33,0.000377677090000361,"mean_squared_error","validation"
34,0.000377573975129053,"mean_squared_error","validation"
35,0.000377354386728257,"mean_squared_error","validation"
36,0.00037758209509775,"mean_squared_error","validation"
37,0.000377311487682164,"mean_squared_error","validation"
38,0.000377248856239021,"mean_squared_error","validation"
39,0.000377261982066557,"mean_squared_error","validation"
40,0.000377218326320872,"mean_squared_error","validation"
41,0.000377201999071985,"mean_squared_error","validation"
42,0.00037719271495007,"mean_squared_error","validation"
43,0.000377189397113398,"mean_squared_error","validation"
44,0.000377169024432078,"mean_squared_error","validation"
45,0.000377169490093365,"mean_squared_error","validation"
46,0.000377155258320272,"mean_squared_error","validation"
47,0.00037715196958743,"mean_squared_error","validation"
48,0.000377150252461433,"mean_squared_error","validation"
49,0.000377148680854589,"mean_squared_error","validation"
50,0.000377147749532014,"mean_squared_error","validation"
51,0.000377146468963474,"mean_squared_error","validation"
52,0.000377145130187273,"mean_squared_error","validation"
53,0.000377144810045138,"mean_squared_error","validation"
54,0.000377143413061276,"mean_squared_error","validation"
55,0.000377141986973584,"mean_squared_error","validation"
56,0.000377140968339518,"mean_squared_error","validation"
57,0.000377140881028026,"mean_squared_error","validation"
58,0.000377140677301213,"mean_squared_error","validation"
59,0.000377140851924196,"mean_squared_error","validation"
60,0.000377140735508874,"mean_squared_error","validation"
61,0.000377140619093552,"mean_squared_error","validation"
62,0.000377140822820365,"mean_squared_error","validation"
63,0.000377140677301213,"mean_squared_error","validation"
64,0.000377140706405044,"mean_squared_error","validation"
65,0.00037714050267823,"mean_squared_error","validation"
66,0.000377140328055248,"mean_squared_error","validation"
67,0.000377140328055248,"mean_squared_error","validation"
68,0.000377140328055248,"mean_squared_error","validation"
69,0.000377140298951417,"mean_squared_error","validation"
70,0.000377140328055248,"mean_squared_error","validation"
71,0.000377140357159078,"mean_squared_error","validation"
72,0.000377140328055248,"mean_squared_error","validation"
73,0.000377140269847587,"mean_squared_error","validation"
74,0.000377140298951417,"mean_squared_error","validation"
75,0.000377140269847587,"mean_squared_error","validation"
76,0.000377140298951417,"mean_squared_error","validation"
77,0.000377140328055248,"mean_squared_error","validation"
78,0.000377140269847587,"mean_squared_error","validation"
79,0.000377140240743756,"mean_squared_error","validation"
80,0.000377140328055248,"mean_squared_error","validation"
81,0.000377140211639926,"mean_squared_error","validation"
82,0.000377140269847587,"mean_squared_error","validation"
83,0.000377140240743756,"mean_squared_error","validation"
84,0.000377140269847587,"mean_squared_error","validation"
85,0.000377140240743756,"mean_squared_error","validation"
86,0.000377140328055248,"mean_squared_error","validation"
87,0.000377140328055248,"mean_squared_error","validation"
88,0.000377140328055248,"mean_squared_error","validation"
89,0.000377140328055248,"mean_squared_error","validation"
90,0.000377140328055248,"mean_squared_error","validation"
91,0.000377140328055248,"mean_squared_error","validation"
92,0.000377140328055248,"mean_squared_error","validation"
93,0.000377140328055248,"mean_squared_error","validation"
94,0.000377140328055248,"mean_squared_error","validation"
95,0.000377140328055248,"mean_squared_error","validation"
96,0.000377140328055248,"mean_squared_error","validation"
97,0.000377140328055248,"mean_squared_error","validation"
98,0.000377140328055248,"mean_squared_error","validation"
99,0.000377140328055248,"mean_squared_error","validation"
100,0.000377140328055248,"mean_squared_error","validation"
1,0.00100000004749745,"lr","training"
2,0.00100000004749745,"lr","training"
3,0.00100000004749745,"lr","training"
4,0.00100000004749745,"lr","training"
5,0.00100000004749745,"lr","training"
6,0.00100000004749745,"lr","training"
7,0.00100000004749745,"lr","training"
8,0.00100000004749745,"lr","training"
9,0.00100000004749745,"lr","training"
10,0.00100000004749745,"lr","training"
11,0.00100000004749745,"lr","training"
12,0.00100000004749745,"lr","training"
13,0.00100000004749745,"lr","training"
14,0.00100000004749745,"lr","training"
15,0.00100000004749745,"lr","training"
16,0.00100000004749745,"lr","training"
17,0.000100000004749745,"lr","training"
18,0.000100000004749745,"lr","training"
19,0.000100000004749745,"lr","training"
20,0.000100000004749745,"lr","training"
21,0.000100000004749745,"lr","training"
22,0.000100000004749745,"lr","training"
23,0.000100000004749745,"lr","training"
24,0.000100000004749745,"lr","training"
25,0.000100000004749745,"lr","training"
26,0.000100000004749745,"lr","training"
27,1.00000006568735e-05,"lr","training"
28,1.00000006568735e-05,"lr","training"
29,1.00000006568735e-05,"lr","training"
30,1.00000006568735e-05,"lr","training"
31,1.00000006568735e-05,"lr","training"
32,1.00000006568735e-05,"lr","training"
33,1.00000006568735e-05,"lr","training"
34,1.00000006568735e-05,"lr","training"
35,1.00000006568735e-05,"lr","training"
36,1.00000006568735e-05,"lr","training"
37,1.00000011116208e-06,"lr","training"
38,1.00000011116208e-06,"lr","training"
39,1.00000011116208e-06,"lr","training"
40,1.00000011116208e-06,"lr","training"
41,1.00000011116208e-06,"lr","training"
42,1.00000011116208e-06,"lr","training"
43,1.00000011116208e-06,"lr","training"
44,1.00000011116208e-06,"lr","training"
45,1.00000011116208e-06,"lr","training"
46,1.00000011116208e-06,"lr","training"
47,1.00000008274037e-07,"lr","training"
48,1.00000008274037e-07,"lr","training"
49,1.00000008274037e-07,"lr","training"
50,1.00000008274037e-07,"lr","training"
51,1.00000008274037e-07,"lr","training"
52,1.00000008274037e-07,"lr","training"
53,1.00000008274037e-07,"lr","training"
54,1.00000008274037e-07,"lr","training"
55,1.00000008274037e-07,"lr","training"
56,1.00000008274037e-07,"lr","training"
57,1.00000008274037e-08,"lr","training"
58,1.00000008274037e-08,"lr","training"
59,1.00000008274037e-08,"lr","training"
60,1.00000008274037e-08,"lr","training"
61,1.00000008274037e-08,"lr","training"
62,1.00000008274037e-08,"lr","training"
63,1.00000008274037e-08,"lr","training"
64,1.00000008274037e-08,"lr","training"
65,1.00000008274037e-08,"lr","training"
66,1.00000008274037e-08,"lr","training"
67,1.00000008274037e-09,"lr","training"
68,1.00000008274037e-09,"lr","training"
69,1.00000008274037e-09,"lr","training"
70,1.00000008274037e-09,"lr","training"
71,1.00000008274037e-09,"lr","training"
72,1.00000008274037e-09,"lr","training"
73,1.00000008274037e-09,"lr","training"
74,1.00000008274037e-09,"lr","training"
75,1.00000008274037e-09,"lr","training"
76,1.00000008274037e-09,"lr","training"
77,1.00000008274037e-10,"lr","training"
78,1.00000008274037e-10,"lr","training"
79,1.00000008274037e-10,"lr","training"
80,1.00000008274037e-10,"lr","training"
81,1.00000008274037e-10,"lr","training"
82,1.00000008274037e-10,"lr","training"
83,1.00000008274037e-10,"lr","training"
84,1.00000008274037e-10,"lr","training"
85,1.00000008274037e-10,"lr","training"
86,1.00000008274037e-10,"lr","training"
87,1.00000008274037e-11,"lr","training"
88,1.00000008274037e-11,"lr","training"
89,1.00000008274037e-11,"lr","training"
90,1.00000008274037e-11,"lr","training"
91,1.00000008274037e-11,"lr","training"
92,1.00000008274037e-11,"lr","training"
93,1.00000008274037e-11,"lr","training"
94,1.00000008274037e-11,"lr","training"
95,1.00000008274037e-11,"lr","training"
96,1.00000008274037e-11,"lr","training"
97,1.00000010442441e-12,"lr","training"
98,1.00000010442441e-12,"lr","training"
99,1.00000010442441e-12,"lr","training"
100,1.00000010442441e-12,"lr","training"
1,0.0115856193006039,"loss","training"
2,0.000723799632396549,"loss","training"
3,0.000574435631278902,"loss","training"
4,0.000480783259263262,"loss","training"
5,0.000450902647571638,"loss","training"
6,0.000431843742262572,"loss","training"
7,0.000424176891101524,"loss","training"
8,0.000413149944506586,"loss","training"
9,0.000408697844250128,"loss","training"
10,0.000399589858716354,"loss","training"
11,0.000399617303628474,"loss","training"
12,0.000398695468902588,"loss","training"
13,0.000391437235521153,"loss","training"
14,0.00039113822276704,"loss","training"
15,0.000370211637346074,"loss","training"
16,0.00036902041756548,"loss","training"
17,0.000369178946129978,"loss","training"
18,0.00036823280970566,"loss","training"
19,0.000367910135537386,"loss","training"
20,0.000367976143024862,"loss","training"
21,0.00036782948882319,"loss","training"
22,0.000367630826076493,"loss","training"
23,0.000366792344721034,"loss","training"
24,0.000366336258593947,"loss","training"
25,0.000363955914508551,"loss","training"
26,0.000363950181053951,"loss","training"
27,0.000363815255695954,"loss","training"
28,0.00036375381750986,"loss","training"
29,0.000363738916348666,"loss","training"
30,0.000363727333024144,"loss","training"
31,0.000363744591595605,"loss","training"
32,0.000363605649909005,"loss","training"
33,0.000363701139576733,"loss","training"
34,0.00036369840381667,"loss","training"
35,0.000363319501047954,"loss","training"
36,0.000363307830411941,"loss","training"
37,0.000363311817636713,"loss","training"
38,0.000363306084182113,"loss","training"
39,0.000363309285603464,"loss","training"
40,0.000363281898899004,"loss","training"
41,0.000363300467142835,"loss","training"
42,0.000363293540431187,"loss","training"
43,0.000363293715054169,"loss","training"
44,0.000363289640517905,"loss","training"
45,0.000363246392225847,"loss","training"
46,0.00036324598477222,"loss","training"
47,0.000363244500476867,"loss","training"
48,0.000363245286280289,"loss","training"
49,0.000363244442269206,"loss","training"
50,0.000363245548214763,"loss","training"
51,0.000363243714673445,"loss","training"
52,0.000363243074389175,"loss","training"
53,0.000363243045285344,"loss","training"
54,0.000363243132596835,"loss","training"
55,0.00036323769018054,"loss","training"
56,0.000363237573765218,"loss","training"
57,0.000363237282726914,"loss","training"
58,0.000363237777492031,"loss","training"
59,0.000363237835699692,"loss","training"
60,0.000363237777492031,"loss","training"
61,0.000363237893907353,"loss","training"
62,0.000363237573765218,"loss","training"
63,0.000363237748388201,"loss","training"
64,0.000363237399142236,"loss","training"
65,0.000363237340934575,"loss","training"
66,0.000363236758857965,"loss","training"
67,0.000363237253623083,"loss","training"
68,0.000363237399142236,"loss","training"
69,0.000363237370038405,"loss","training"
70,0.0003632370790001,"loss","training"
71,0.000363237137207761,"loss","training"
72,0.000363237457349896,"loss","training"
73,0.000363237399142236,"loss","training"
74,0.000363237631972879,"loss","training"
75,0.000363237282726914,"loss","training"
76,0.000363237282726914,"loss","training"
77,0.000363237108103931,"loss","training"
78,0.00036323769018054,"loss","training"
79,0.000363237282726914,"loss","training"
80,0.000363236962584779,"loss","training"
81,0.000363236933480948,"loss","training"
82,0.000363237311830744,"loss","training"
83,0.000363237311830744,"loss","training"
84,NA,"loss","training"
85,NA,"loss","training"
86,NA,"loss","training"
87,NA,"loss","training"
88,NA,"loss","training"
89,NA,"loss","training"
90,NA,"loss","training"
91,NA,"loss","training"
92,NA,"loss","training"
93,NA,"loss","training"
94,NA,"loss","training"
95,NA,"loss","training"
96,NA,"loss","training"
97,NA,"loss","training"
98,NA,"loss","training"
